customer_id,first_name,last_name,email,phone,city,age,registration_date
CUST00565,Magdalena,Zieliński,magdalena.zieliński564@wp.pl,,Poznań,NULL,02-02-2018
CUST00566,Jan,Kowalski,jan.kowalski565@gmail.com,NULL,Łódź,NULL,NULL
CUST00567,Piotr,Mazur,piotr.mazur566@example.com,,,NULL,NULL
CUST00568,Tomasz,Wójcik,tomasz.wójcik567@wp.pl,NULL,Kraków,,NULL
CUST00569,Tomasz,Kaczmarek,tomasz.kaczmarek568@gmail.com,48759575724,Poznań,26,
CUST00570,Tomasz,Wójcik,tomasz.wójcik569@gmail.com,NULL,,43,NULL
CUST00571,Agnieszka,Wójcik,agnieszka.wójcik570@onet.pl,NULL,,19,
CUST00572,Katarzyna,Zieliński,katarzyna.zieliński571@gmail.com,,Wrocław,unknown,NULL
CUST00573,Marek,Kaczmarek,marek.kaczmarek572@wp.pl,,Łódź,,NULL
CUST00574,Tomasz,Wiśniewski,tomasz.wiśniewski573@wp.pl,NULL,Gdańsk,unknown,2021-02-19
CUST00575,Tomasz,Kowalski,tomasz.kowalski574@example.com,48537379495,Gdańsk,unknown,16-12-2016
CUST00576,Piotr,Kaczmarek,piotr.kaczmarek575@example.com,,NULL,NULL,2022-01-17
CUST00577,Jan,Nowak,jan.nowak576@onet.pl,,Kraków,NULL,06-08-2025
CUST00578,Tomasz,Wiśniewski,tomasz.wiśniewski577@wp.pl,,Warszawa,,NULL
CUST00579,Katarzyna,Zieliński,katarzyna.zieliński578@example.com,,NULL,unknown,2018-06-20
CUST00580,Agnieszka,Wiśniewski,agnieszka.wiśniewski579@gmail.com,48861670656,Wrocław,,2021-01-26
CUST00581,Magdalena,Wójcik,magdalena.wójcik580@onet.pl,48780191855,NULL,unknown,NULL
CUST00582,Katarzyna,Kaczmarek,katarzyna.kaczmarek581@wp.pl,48549622267,NULL,68,2025-08-08
CUST00583,Tomasz,Nowak,tomasz.nowak582@gmail.com,NULL,,19,
CUST00584,Marek,Nowak,marek.nowak583@onet.pl,,Wrocław,,NULL
CUST00585,Jan,Kaczmarek,jan.kaczmarek584@gmail.com,48758728611,Wrocław,unknown,2018-12-11
CUST00586,Katarzyna,Zieliński,katarzyna.zieliński585@wp.pl,48599902927,,,2020-09-29
CUST00587,Piotr,Wiśniewski,piotr.wiśniewski586@gmail.com,NULL,Wrocław,34,NULL
CUST00588,Jan,Wiśniewski,jan.wiśniewski587@onet.pl,48660085493,Warszawa,NULL,2017-10-21
CUST00589,Marek,Zieliński,marek.zieliński588@example.com,NULL,Poznań,unknown,
CUST00590,Tomasz,Mazur,tomasz.mazur589@example.com,,Warszawa,63,01-12-2021
CUST00591,Katarzyna,Mazur,katarzyna.mazur590@onet.pl,48504572406,Kraków,unknown,2018-10-02
CUST00592,Katarzyna,Wójcik,katarzyna.wójcik591@wp.pl,NULL,NULL,unknown,2016-07-17
CUST00593,Anna,Kowalski,anna.kowalski592@gmail.com,48612835336,Poznań,45,05-05-2015
CUST00594,Katarzyna,Nowak,katarzyna.nowak593@onet.pl,,Warszawa,84,
CUST00595,Anna,Kowalski,anna.kowalski594@onet.pl,48658606650,Warszawa,unknown,NULL
CUST00596,Katarzyna,Nowak,katarzyna.nowak595@onet.pl,48571497354,Gdańsk,NULL,
CUST00597,Anna,Mazur,anna.mazur596@onet.pl,,,26,2023-08-08
CUST00598,Anna,Wójcik,anna.wójcik597@wp.pl,,Kraków,,
CUST00599,Jan,Kowalski,jan.kowalski598@onet.pl,,Wrocław,88,
CUST00600,Magdalena,Wiśniewski,magdalena.wiśniewski599@wp.pl,,Kraków,,2017-04-12
CUST00601,Anna,Wójcik,anna.wójcik600@onet.pl,,Łódź,NULL,2023-04-20
CUST00602,Katarzyna,Wójcik,katarzyna.wójcik601@example.com,,Poznań,,
CUST00603,Magdalena,Kaczmarek,magdalena.kaczmarek602@wp.pl,48860241123,,45,2021-07-03
CUST00604,Piotr,Mazur,piotr.mazur603@gmail.com,,Gdańsk,36,NULL
CUST00605,Jan,Nowak,jan.nowak604@wp.pl,48527690857,Warszawa,39,NULL
CUST00606,Jan,Wójcik,jan.wójcik605@gmail.com,NULL,Łódź,,2020-06-16
CUST00607,Marek,Kaczmarek,marek.kaczmarek606@onet.pl,48650985209,Poznań,NULL,NULL
CUST00608,Katarzyna,Kowalski,katarzyna.kowalski607@example.com,48740985107,NULL,,2019-03-18
CUST00609,Agnieszka,Mazur,agnieszka.mazur608@example.com,NULL,Warszawa,NULL,24-10-2022
CUST00610,Anna,Kowalski,anna.kowalski609@example.com,NULL,Wrocław,,NULL
CUST00611,Piotr,Kaczmarek,piotr.kaczmarek610@wp.pl,48701804441,Warszawa,26,NULL
CUST00612,Anna,Nowak,anna.nowak611@example.com,48823873801,,,22-02-2016
CUST00613,Anna,Zieliński,anna.zieliński612@gmail.com,48521621654,NULL,,14-04-2017
CUST00614,Tomasz,Zieliński,tomasz.zieliński613@gmail.com,NULL,Wrocław,23,NULL
CUST00615,Magdalena,Kowalski,magdalena.kowalski614@onet.pl,NULL,,,NULL
CUST00616,Anna,Wiśniewski,anna.wiśniewski615@wp.pl,NULL,NULL,18,
CUST00617,Anna,Kowalski,anna.kowalski616@gmail.com,48810328551,NULL,unknown,2015-10-08
CUST00618,Magdalena,Mazur,magdalena.mazur617@example.com,NULL,NULL,51,2024-12-10
CUST00619,Piotr,Kowalski,piotr.kowalski618@onet.pl,,NULL,NULL,NULL
CUST00620,Magdalena,Nowak,magdalena.nowak619@wp.pl,NULL,Łódź,,NULL
CUST00621,Jan,Kaczmarek,jan.kaczmarek620@gmail.com,48893773430,Warszawa,,2020-04-03
CUST00622,Marek,Zieliński,marek.zieliński621@wp.pl,,Łódź,,30-06-2022
CUST00623,Magdalena,Zieliński,magdalena.zieliński622@gmail.com,48643763896,,64,NULL
CUST00624,Magdalena,Kowalski,magdalena.kowalski623@onet.pl,,NULL,unknown,13-04-2022
CUST00625,Jan,Wiśniewski,jan.wiśniewski624@example.com,48512230529,Gdańsk,,NULL
CUST00626,Tomasz,Mazur,tomasz.mazur625@wp.pl,NULL,,,06-10-2024
CUST00627,Piotr,Mazur,piotr.mazur626@example.com,,Poznań,,30-03-2017
CUST00628,Jan,Wójcik,jan.wójcik627@example.com,NULL,Poznań,unknown,10-08-2019
CUST00629,Marek,Kaczmarek,marek.kaczmarek628@gmail.com,NULL,Łódź,42,NULL
CUST00630,Marek,Kowalski,marek.kowalski629@gmail.com,48652825277,Gdańsk,39,2023-02-02
CUST00631,Marek,Kowalski,marek.kowalski630@wp.pl,NULL,Poznań,NULL,
CUST00632,Katarzyna,Mazur,katarzyna.mazur631@gmail.com,NULL,Warszawa,unknown,2021-07-23
CUST00633,Anna,Kowalski,anna.kowalski632@onet.pl,48643652169,Łódź,unknown,
CUST00634,Magdalena,Kaczmarek,magdalena.kaczmarek633@gmail.com,,Poznań,unknown,
CUST00635,Katarzyna,Mazur,katarzyna.mazur634@example.com,48791493667,Kraków,,
CUST00636,Katarzyna,Zieliński,katarzyna.zieliński635@example.com,NULL,Kraków,NULL,
CUST00637,Magdalena,Kaczmarek,magdalena.kaczmarek636@onet.pl,NULL,Wrocław,NULL,NULL
CUST00638,Agnieszka,Kowalski,agnieszka.kowalski637@onet.pl,48850940607,Gdańsk,unknown,
CUST00639,Magdalena,Zieliński,magdalena.zieliński638@example.com,48675149355,,39,
CUST00640,Katarzyna,Zieliński,katarzyna.zieliński639@gmail.com,48792629210,Gdańsk,,NULL
CUST00641,Anna,Zieliński,anna.zieliński640@gmail.com,,Gdańsk,unknown,
CUST00642,Tomasz,Kowalski,tomasz.kowalski641@example.com,NULL,NULL,32,2019-05-15
CUST00643,Anna,Wiśniewski,anna.wiśniewski642@wp.pl,48688302851,Warszawa,NULL,2017-06-20
CUST00644,Agnieszka,Wiśniewski,agnieszka.wiśniewski643@wp.pl,48580370204,Poznań,19,11-02-2018
CUST00645,Magdalena,Zieliński,magdalena.zieliński644@onet.pl,48763768480,Kraków,,
CUST00646,Marek,Wiśniewski,marek.wiśniewski645@wp.pl,,Kraków,NULL,14-07-2017
CUST00647,Katarzyna,Wiśniewski,katarzyna.wiśniewski646@onet.pl,,Warszawa,72,23-12-2022
CUST00648,Katarzyna,Nowak,katarzyna.nowak647@example.com,NULL,Poznań,,
CUST00649,Magdalena,Kaczmarek,magdalena.kaczmarek648@onet.pl,48544970489,Poznań,,2023-06-25
CUST00650,Marek,Kaczmarek,marek.kaczmarek649@wp.pl,NULL,Łódź,NULL,2025-10-19
CUST00651,Katarzyna,Kaczmarek,katarzyna.kaczmarek650@example.com,,NULL,NULL,14-03-2025
CUST00652,Tomasz,Kaczmarek,tomasz.kaczmarek651@gmail.com,48826769114,NULL,,NULL
CUST00653,Jan,Kowalski,jan.kowalski652@gmail.com,,Poznań,unknown,
CUST00654,Magdalena,Nowak,magdalena.nowak653@example.com,48607497951,NULL,29,NULL
CUST00655,Jan,Zieliński,jan.zieliński654@onet.pl,NULL,Łódź,,15-07-2015
CUST00656,Jan,Kaczmarek,jan.kaczmarek655@wp.pl,48809354444,,unknown,29-01-2016
CUST00657,Magdalena,Mazur,magdalena.mazur656@example.com,48607030229,Kraków,26,NULL
CUST00658,Agnieszka,Kaczmarek,agnieszka.kaczmarek657@gmail.com,48869399068,Kraków,56,NULL
CUST00659,Anna,Wójcik,anna.wójcik658@example.com,NULL,,,
CUST00660,Magdalena,Zieliński,magdalena.zieliński659@wp.pl,48531435529,Łódź,58,NULL
CUST00661,Agnieszka,Nowak,agnieszka.nowak660@onet.pl,NULL,Kraków,NULL,NULL
CUST00662,Agnieszka,Nowak,agnieszka.nowak661@gmail.com,,Wrocław,NULL,08-11-2022
CUST00663,Katarzyna,Wójcik,katarzyna.wójcik662@onet.pl,,Gdańsk,,
CUST00664,Anna,Nowak,anna.nowak663@wp.pl,48776784502,Łódź,NULL,
CUST00665,Marek,Mazur,marek.mazur664@onet.pl,48887741034,NULL,21,
CUST00666,Marek,Mazur,marek.mazur665@example.com,48704126028,Wrocław,unknown,NULL
CUST00667,Marek,Kowalski,marek.kowalski666@wp.pl,48839427001,Gdańsk,,04-02-2017
CUST00668,Katarzyna,Kowalski,katarzyna.kowalski667@onet.pl,,Kraków,unknown,2021-09-18
CUST00669,Anna,Nowak,anna.nowak668@onet.pl,48540648410,Łódź,unknown,2020-09-12
CUST00670,Marek,Mazur,marek.mazur669@onet.pl,,NULL,77,
CUST00671,Agnieszka,Kaczmarek,agnieszka.kaczmarek670@example.com,NULL,,NULL,25-05-2017
CUST00672,Jan,Wiśniewski,jan.wiśniewski671@gmail.com,,NULL,unknown,28-03-2015
CUST00673,Magdalena,Kaczmarek,magdalena.kaczmarek672@wp.pl,NULL,Wrocław,75,
CUST00674,Jan,Kaczmarek,jan.kaczmarek673@gmail.com,48849080417,Łódź,NULL,2019-06-21
CUST00675,Tomasz,Kaczmarek,tomasz.kaczmarek674@gmail.com,,NULL,unknown,04-09-2023
CUST00676,Agnieszka,Wójcik,agnieszka.wójcik675@gmail.com,48576463902,Kraków,75,2024-12-08
CUST00677,Piotr,Wiśniewski,piotr.wiśniewski676@example.com,,Łódź,,2020-04-27
CUST00678,Agnieszka,Wójcik,agnieszka.wójcik677@gmail.com,NULL,Łódź,NULL,27-11-2024
CUST00679,Piotr,Wójcik,piotr.wójcik678@wp.pl,NULL,Poznań,unknown,NULL
CUST00680,Piotr,Kaczmarek,piotr.kaczmarek679@gmail.com,NULL,Wrocław,,NULL
CUST00681,Agnieszka,Wiśniewski,agnieszka.wiśniewski680@onet.pl,48736075304,Łódź,73,
CUST00682,Jan,Wiśniewski,jan.wiśniewski681@onet.pl,,,52,NULL
CUST00683,Jan,Nowak,jan.nowak682@onet.pl,NULL,,unknown,
CUST00684,Agnieszka,Kaczmarek,agnieszka.kaczmarek683@onet.pl,NULL,Kraków,28,
CUST00685,Tomasz,Kowalski,tomasz.kowalski684@example.com,NULL,Gdańsk,unknown,
CUST00686,Katarzyna,Nowak,katarzyna.nowak685@example.com,,Warszawa,,2021-06-21
CUST00687,Jan,Kaczmarek,jan.kaczmarek686@gmail.com,NULL,Wrocław,31,27-04-2022
CUST00688,Piotr,Nowak,piotr.nowak687@onet.pl,48512474626,Wrocław,29,16-12-2024
CUST00689,Agnieszka,Zieliński,agnieszka.zieliński688@gmail.com,48618550251,Poznań,,2016-07-30
CUST00690,Katarzyna,Nowak,katarzyna.nowak689@gmail.com,48652115815,,NULL,
CUST00691,Jan,Nowak,jan.nowak690@onet.pl,NULL,Łódź,unknown,24-11-2016
CUST00692,Magdalena,Kaczmarek,magdalena.kaczmarek691@wp.pl,NULL,Wrocław,NULL,NULL
CUST00693,Katarzyna,Nowak,katarzyna.nowak692@example.com,48613543079,Łódź,unknown,19-10-2016
CUST00694,Tomasz,Zieliński,tomasz.zieliński693@example.com,,Łódź,unknown,25-07-2017
CUST00695,Jan,Wiśniewski,jan.wiśniewski694@example.com,48689614082,Kraków,NULL,2019-12-09
CUST00696,Magdalena,Kaczmarek,magdalena.kaczmarek695@wp.pl,,Gdańsk,unknown,NULL
CUST00697,Agnieszka,Wójcik,agnieszka.wójcik696@example.com,NULL,Gdańsk,NULL,2017-03-14
CUST00698,Anna,Wójcik,anna.wójcik697@example.com,48689342665,Łódź,NULL,25-10-2017
CUST00699,Katarzyna,Kowalski,katarzyna.kowalski698@onet.pl,NULL,Wrocław,,2018-02-27
CUST00700,Agnieszka,Zieliński,agnieszka.zieliński699@wp.pl,,Kraków,,
CUST00701,Piotr,Kowalski,piotr.kowalski700@wp.pl,NULL,Warszawa,unknown,2025-04-12
CUST00702,Anna,Wiśniewski,anna.wiśniewski701@example.com,NULL,NULL,36,NULL
CUST00703,Tomasz,Wójcik,tomasz.wójcik702@example.com,NULL,Gdańsk,unknown,NULL
CUST00704,Piotr,Kaczmarek,piotr.kaczmarek703@onet.pl,NULL,Poznań,unknown,
CUST00705,Katarzyna,Wiśniewski,katarzyna.wiśniewski704@gmail.com,48632405782,,NULL,2015-03-24
CUST00706,Tomasz,Wójcik,tomasz.wójcik705@example.com,48841315489,Poznań,NULL,03-04-2023
CUST00707,Agnieszka,Kaczmarek,agnieszka.kaczmarek706@wp.pl,48733044194,Poznań,,08-02-2024
CUST00708,Katarzyna,Zieliński,katarzyna.zieliński707@example.com,48606141039,Wrocław,46,
CUST00709,Katarzyna,Nowak,katarzyna.nowak708@example.com,,Poznań,unknown,15-04-2024
CUST00710,Piotr,Zieliński,piotr.zieliński709@example.com,NULL,Gdańsk,NULL,NULL
CUST00711,Marek,Mazur,marek.mazur710@onet.pl,,Poznań,,2023-08-11
CUST00712,Piotr,Wójcik,piotr.wójcik711@onet.pl,48680933982,NULL,,24-07-2021
CUST00713,Agnieszka,Wójcik,agnieszka.wójcik712@gmail.com,48739208686,NULL,,
CUST00714,Anna,Zieliński,anna.zieliński713@wp.pl,,NULL,unknown,2016-07-15
CUST00715,Marek,Kaczmarek,marek.kaczmarek714@wp.pl,,Gdańsk,NULL,2021-04-01
CUST00716,Anna,Kowalski,anna.kowalski715@gmail.com,48719559364,NULL,,NULL
CUST00717,Marek,Wójcik,marek.wójcik716@gmail.com,NULL,,NULL,24-04-2023
CUST00718,Jan,Kowalski,jan.kowalski717@example.com,,Kraków,,2022-08-20
CUST00719,Piotr,Wójcik,piotr.wójcik718@gmail.com,NULL,Gdańsk,68,2019-08-29
CUST00720,Magdalena,Nowak,magdalena.nowak719@gmail.com,48681518108,Poznań,79,30-06-2016
CUST00721,Jan,Nowak,jan.nowak720@example.com,NULL,Poznań,unknown,NULL
CUST00722,Marek,Mazur,marek.mazur721@gmail.com,,Wrocław,unknown,NULL
CUST00723,Piotr,Kaczmarek,piotr.kaczmarek722@gmail.com,48747160183,Łódź,61,NULL
CUST00724,Katarzyna,Wiśniewski,katarzyna.wiśniewski723@wp.pl,,Poznań,NULL,08-01-2018
CUST00725,Tomasz,Wiśniewski,tomasz.wiśniewski724@wp.pl,48740677517,Kraków,,2021-10-03
CUST00726,Marek,Mazur,marek.mazur725@wp.pl,48645170977,Łódź,NULL,
CUST00727,Anna,Kowalski,anna.kowalski726@example.com,48650064191,,23,15-11-2019
CUST00728,Piotr,Nowak,piotr.nowak727@gmail.com,NULL,,unknown,04-04-2020
CUST00729,Anna,Nowak,anna.nowak728@wp.pl,,,,NULL
CUST00730,Piotr,Wiśniewski,piotr.wiśniewski729@wp.pl,,Kraków,74,07-10-2016
CUST00731,Katarzyna,Mazur,katarzyna.mazur730@example.com,NULL,Wrocław,NULL,2024-12-20
CUST00732,Marek,Kowalski,marek.kowalski731@gmail.com,NULL,Gdańsk,38,
CUST00733,Anna,Zieliński,anna.zieliński732@gmail.com,NULL,Łódź,18,2018-04-04
CUST00734,Piotr,Mazur,piotr.mazur733@example.com,NULL,Warszawa,,2022-10-01
CUST00735,Piotr,Zieliński,piotr.zieliński734@onet.pl,NULL,Wrocław,,
CUST00736,Marek,Mazur,marek.mazur735@gmail.com,48849882243,Gdańsk,NULL,24-03-2020
CUST00737,Marek,Kaczmarek,marek.kaczmarek736@wp.pl,48870732251,Łódź,unknown,07-06-2021
CUST00738,Katarzyna,Kaczmarek,katarzyna.kaczmarek737@example.com,,Poznań,unknown,NULL
CUST00739,Katarzyna,Kowalski,katarzyna.kowalski738@onet.pl,NULL,Poznań,unknown,2022-03-18
CUST00740,Marek,Wójcik,marek.wójcik739@wp.pl,48872934117,Poznań,89,2019-11-11
CUST00741,Magdalena,Wójcik,magdalena.wójcik740@wp.pl,NULL,Warszawa,19,2025-06-18
CUST00742,Magdalena,Wójcik,magdalena.wójcik741@onet.pl,48700663309,Kraków,unknown,
CUST00743,Magdalena,Wiśniewski,magdalena.wiśniewski742@wp.pl,NULL,,NULL,NULL
CUST00744,Marek,Nowak,marek.nowak743@wp.pl,48536391562,Wrocław,unknown,2023-08-09
CUST00745,Tomasz,Kaczmarek,tomasz.kaczmarek744@onet.pl,,,unknown,NULL
CUST00746,Tomasz,Kowalski,tomasz.kowalski745@wp.pl,NULL,NULL,,
CUST00747,Jan,Mazur,jan.mazur746@onet.pl,NULL,NULL,,NULL
CUST00748,Jan,Wiśniewski,jan.wiśniewski747@gmail.com,48867950717,NULL,,
CUST00749,Agnieszka,Nowak,agnieszka.nowak748@onet.pl,NULL,Gdańsk,,
CUST00750,Katarzyna,Kowalski,katarzyna.kowalski749@wp.pl,48828375705,Poznań,60,19-08-2025
CUST00751,Marek,Kaczmarek,marek.kaczmarek750@example.com,NULL,Wrocław,NULL,2022-05-30
CUST00752,Agnieszka,Wiśniewski,agnieszka.wiśniewski751@gmail.com,,Poznań,,2015-12-30
CUST00753,Agnieszka,Wójcik,agnieszka.wójcik752@gmail.com,48833493811,Gdańsk,unknown,NULL
CUST00754,Marek,Mazur,marek.mazur753@example.com,,Gdańsk,NULL,
CUST00755,Agnieszka,Kowalski,agnieszka.kowalski754@onet.pl,48539041328,Łódź,NULL,2018-08-21
CUST00756,Anna,Nowak,anna.nowak755@example.com,NULL,Kraków,unknown,18-11-2015
CUST00757,Piotr,Zieliński,piotr.zieliński756@gmail.com,48563205784,Kraków,NULL,
CUST00758,Marek,Mazur,marek.mazur757@wp.pl,NULL,Warszawa,unknown,15-11-2019
CUST00759,Anna,Kaczmarek,anna.kaczmarek758@wp.pl,,NULL,27,
CUST00760,Agnieszka,Kowalski,agnieszka.kowalski759@gmail.com,48646678460,Warszawa,32,NULL
CUST00761,Agnieszka,Nowak,agnieszka.nowak760@onet.pl,,Kraków,,2019-04-14
CUST00762,Marek,Mazur,marek.mazur761@gmail.com,48850562519,,,NULL
CUST00763,Marek,Kaczmarek,marek.kaczmarek762@wp.pl,NULL,Gdańsk,,2019-11-11
CUST00764,Magdalena,Zieliński,magdalena.zieliński763@gmail.com,48768166635,Łódź,NULL,
CUST00765,Jan,Nowak,jan.nowak764@onet.pl,NULL,NULL,,21-01-2025
CUST00766,Magdalena,Wójcik,magdalena.wójcik765@gmail.com,NULL,Gdańsk,,17-12-2024
CUST00767,Agnieszka,Kaczmarek,agnieszka.kaczmarek766@onet.pl,48528452787,Łódź,51,08-04-2023
CUST00768,Agnieszka,Zieliński,agnieszka.zieliński767@onet.pl,48870805713,Łódź,NULL,2015-03-15
CUST00769,Jan,Mazur,jan.mazur768@onet.pl,,,NULL,NULL
CUST00770,Katarzyna,Kaczmarek,katarzyna.kaczmarek769@onet.pl,NULL,Kraków,,2016-10-02
CUST00771,Piotr,Kowalski,piotr.kowalski770@wp.pl,,Poznań,58,2017-10-21
CUST00772,Piotr,Mazur,piotr.mazur771@wp.pl,,Gdańsk,59,
CUST00773,Anna,Nowak,anna.nowak772@example.com,NULL,Łódź,33,01-09-2021
CUST00774,Jan,Mazur,jan.mazur773@onet.pl,,NULL,unknown,NULL
CUST00775,Jan,Wójcik,jan.wójcik774@gmail.com,48654918699,Warszawa,28,2020-05-03
CUST00776,Marek,Nowak,marek.nowak775@example.com,,Wrocław,NULL,23-07-2020
CUST00777,Marek,Mazur,marek.mazur776@wp.pl,48882690383,,,NULL
CUST00778,Piotr,Kowalski,piotr.kowalski777@gmail.com,NULL,NULL,43,2017-07-17
CUST00779,Magdalena,Wiśniewski,magdalena.wiśniewski778@example.com,NULL,Poznań,NULL,2024-05-27
CUST00780,Magdalena,Mazur,magdalena.mazur779@gmail.com,,Wrocław,unknown,NULL
CUST00781,Marek,Zieliński,marek.zieliński780@example.com,NULL,Gdańsk,90,
CUST00782,Marek,Kaczmarek,marek.kaczmarek781@gmail.com,48686236363,Łódź,,2025-05-05
CUST00783,Piotr,Kaczmarek,piotr.kaczmarek782@example.com,NULL,,66,21-09-2017
CUST00784,Anna,Nowak,anna.nowak783@onet.pl,,Gdańsk,NULL,2019-02-01
CUST00785,Tomasz,Kaczmarek,tomasz.kaczmarek784@wp.pl,,Gdańsk,unknown,NULL
CUST00786,Tomasz,Nowak,tomasz.nowak785@gmail.com,48655584189,Łódź,,07-03-2016
CUST00787,Magdalena,Mazur,magdalena.mazur786@example.com,NULL,Warszawa,,2024-08-02
CUST00788,Anna,Kaczmarek,anna.kaczmarek787@gmail.com,48728883348,Poznań,unknown,NULL
CUST00789,Katarzyna,Wójcik,katarzyna.wójcik788@example.com,NULL,Kraków,unknown,2017-02-10
CUST00790,Anna,Nowak,anna.nowak789@onet.pl,,,NULL,
CUST00791,Magdalena,Kowalski,magdalena.kowalski790@gmail.com,,,62,
CUST00792,Piotr,Wójcik,piotr.wójcik791@gmail.com,NULL,Gdańsk,,22-07-2021
CUST00793,Marek,Nowak,marek.nowak792@example.com,48792576323,NULL,NULL,2018-10-18
CUST00794,Tomasz,Kowalski,tomasz.kowalski793@gmail.com,,Warszawa,87,
CUST00795,Tomasz,Kaczmarek,tomasz.kaczmarek794@onet.pl,NULL,Gdańsk,,14-10-2024
CUST00796,Magdalena,Nowak,magdalena.nowak795@example.com,48862284733,Kraków,unknown,
CUST00797,Katarzyna,Kowalski,katarzyna.kowalski796@wp.pl,48762543011,Wrocław,unknown,
CUST00798,Magdalena,Kowalski,magdalena.kowalski797@onet.pl,,NULL,,NULL
CUST00799,Jan,Wiśniewski,jan.wiśniewski798@wp.pl,48715318095,Łódź,,NULL
CUST00800,Magdalena,Mazur,magdalena.mazur799@gmail.com,NULL,Kraków,unknown,2016-08-31
CUST00801,Agnieszka,Kowalski,agnieszka.kowalski800@gmail.com,NULL,Wrocław,,2022-12-16
CUST00802,Marek,Mazur,marek.mazur801@example.com,48596404903,Warszawa,,
CUST00803,Agnieszka,Kowalski,agnieszka.kowalski802@example.com,48521693154,,,2021-02-19
CUST00804,Katarzyna,Nowak,katarzyna.nowak803@onet.pl,,Kraków,NULL,09-07-2024
CUST00805,Agnieszka,Kaczmarek,agnieszka.kaczmarek804@onet.pl,48600172578,Warszawa,58,07-10-2024
CUST00806,Marek,Zieliński,marek.zieliński805@example.com,,Łódź,30,28-12-2025
CUST00807,Piotr,Kowalski,piotr.kowalski806@example.com,NULL,Gdańsk,NULL,2023-04-04
CUST00808,Anna,Nowak,anna.nowak807@example.com,48830813686,Wrocław,88,NULL
CUST00809,Tomasz,Wiśniewski,tomasz.wiśniewski808@onet.pl,,Wrocław,NULL,
CUST00810,Magdalena,Mazur,magdalena.mazur809@gmail.com,48856197304,Kraków,unknown,2020-03-17
CUST00811,Jan,Kaczmarek,jan.kaczmarek810@wp.pl,,Łódź,NULL,
CUST00812,Agnieszka,Wójcik,agnieszka.wójcik811@example.com,NULL,Łódź,NULL,
CUST00813,Katarzyna,Zieliński,katarzyna.zieliński812@wp.pl,48876418438,Wrocław,unknown,21-01-2026
CUST00814,Katarzyna,Wójcik,katarzyna.wójcik813@example.com,NULL,Warszawa,unknown,2019-02-11
CUST00815,Magdalena,Zieliński,magdalena.zieliński814@onet.pl,,,,16-07-2025
CUST00816,Jan,Mazur,jan.mazur815@gmail.com,48602221062,Warszawa,,07-01-2025
CUST00817,Piotr,Wiśniewski,piotr.wiśniewski816@example.com,NULL,,,
CUST00818,Katarzyna,Mazur,katarzyna.mazur817@wp.pl,,Warszawa,unknown,
CUST00819,Anna,Mazur,anna.mazur818@example.com,NULL,Poznań,unknown,29-10-2015
CUST00820,Piotr,Kaczmarek,piotr.kaczmarek819@example.com,48575723778,Łódź,NULL,28-02-2016
CUST00821,Jan,Mazur,jan.mazur820@wp.pl,,Gdańsk,unknown,2018-04-19
CUST00822,Jan,Wójcik,jan.wójcik821@gmail.com,48808742430,,38,NULL
CUST00823,Anna,Nowak,anna.nowak822@wp.pl,48710408190,NULL,unknown,NULL
CUST00824,Marek,Mazur,marek.mazur823@wp.pl,48537426750,Kraków,NULL,13-08-2021
CUST00825,Tomasz,Kowalski,tomasz.kowalski824@gmail.com,,Wrocław,NULL,2015-04-23
CUST00826,Marek,Nowak,marek.nowak825@onet.pl,,Warszawa,77,NULL
CUST00827,Piotr,Wiśniewski,piotr.wiśniewski826@example.com,48599738771,,NULL,
CUST00828,Magdalena,Kaczmarek,magdalena.kaczmarek827@onet.pl,NULL,Kraków,73,NULL
CUST00829,Piotr,Mazur,piotr.mazur828@onet.pl,,Warszawa,NULL,20-02-2019
CUST00830,Jan,Wiśniewski,jan.wiśniewski829@gmail.com,48539221228,Gdańsk,unknown,NULL
CUST00831,Agnieszka,Mazur,agnieszka.mazur830@gmail.com,NULL,Warszawa,,2024-06-19
CUST00832,Agnieszka,Nowak,agnieszka.nowak831@gmail.com,,NULL,,2025-12-17
CUST00833,Agnieszka,Zieliński,agnieszka.zieliński832@wp.pl,48788145601,Warszawa,30,2021-10-14
CUST00834,Agnieszka,Kowalski,agnieszka.kowalski833@onet.pl,48790762208,Gdańsk,,NULL
CUST00835,Marek,Kowalski,marek.kowalski834@onet.pl,NULL,,20,
CUST00836,Katarzyna,Kaczmarek,katarzyna.kaczmarek835@gmail.com,NULL,,,
CUST00837,Katarzyna,Kaczmarek,katarzyna.kaczmarek836@onet.pl,NULL,Warszawa,unknown,
CUST00838,Anna,Nowak,anna.nowak837@onet.pl,,Warszawa,63,
CUST00839,Anna,Zieliński,anna.zieliński838@example.com,NULL,Łódź,unknown,20-07-2017
CUST00840,Marek,Wiśniewski,marek.wiśniewski839@gmail.com,,Kraków,41,NULL
CUST00841,Piotr,Kaczmarek,piotr.kaczmarek840@gmail.com,NULL,NULL,NULL,11-10-2020
CUST00842,Marek,Kaczmarek,marek.kaczmarek841@onet.pl,48877705021,Wrocław,NULL,
CUST00843,Katarzyna,Zieliński,katarzyna.zieliński842@onet.pl,NULL,Poznań,64,30-05-2015
CUST00844,Tomasz,Kowalski,tomasz.kowalski843@wp.pl,,Warszawa,,2018-03-28
CUST00845,Agnieszka,Kowalski,agnieszka.kowalski844@example.com,NULL,Warszawa,unknown,2025-09-04
